"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,1278317,2019001072326,4489.2,2019012783171,640048,1,1,4489.2,1,1,2,24,6,1,100,1,100,7,71,1,10,12000,1,11
2019,201901,1278627,2019001076526,20433.6,2019012786271,250148,1,1,20433.6,2,0,1,40,1,1,100,0,0,11,114,1,10,103000,1,11
2019,201901,1278627,2019001076526,20433.6,2019012786271,250148,1,2,23839.2,2,0,2,41,1,1,100,1,100,11,114,1,10,70000,1,11
2019,201901,1278782,2019001078630,8049.6,2019012787821,210248,1,1,8204.4,1,1,2,35,1,1,100,0,0,10,101,1,10,55000,1,11
2019,201901,1278782,2019001078630,8049.6,2019012787821,210248,1,2,10526.4,1,1,1,39,1,1,100,4,498,6,65,1,10,38000,2,20
2019,201901,1279246,2019001084735,15944.4,2019012792461,290048,1,1,15944.4,0,0,2,44,4,1,100,2,200,7,71,1,10,10000,1,11
2019,201901,1279401,2019001086875,12384.0,2019012794011,231748,1,2,12693.6,2,0,2,56,1,1,100,1,100,11,114,1,12,30000,1,11
2019,201901,1279401,2019001086875,12384.0,2019012794011,231748,1,3,18730.8,0,0,2,26,6,1,100,1,100,10,101,1,10,56000,1,11
2019,201901,1279556,2019001089042,9288.0,2019012795561,200448,1,2,10371.6,1,0,1,54,1,1,100,0,0,10,101,1,10,250000,1,11
2019,201901,1279865,2019001093318,20898.0,2019012798651,570048,1,1,20898.0,3,1,2,36,1,1,100,1,100,6,65,1,10,5000,1,11
2019,201901,1279865,2019001093318,20898.0,2019012798651,570048,1,2,25542.0,3,1,1,38,1,1,100,1,100,10,101,1,14,70000,1,12
2019,201901,1280020,2019001095485,17337.6,2019012800201,470248,1,1,17337.6,0,0,2,60,6,2,200,0,0,10,101,1,10,34000,1,11
2019,201901,1280485,2019001101845,16254.0,2019012804851,340048,1,1,16254.0,3,0,1,44,1,1,100,0,0,6,63,1,10,80000,1,11
2019,201901,1280485,2019001101845,16254.0,2019012804851,340048,1,2,14706.0,3,0,2,36,1,1,100,0,0,6,63,1,10,9600,1,11
2019,201901,1280639,2019001103958,4334.4,2019012806391,270048,1,1,4179.6,0,0,1,36,6,1,100,1,100,6,64,1,10,58000,1,11
2019,201901,1280794,2019001105996,32508.0,2019012807941,350148,1,1,32508.0,0,0,1,20,1,1,100,0,0,6,65,1,14,40000,1,12
2019,201901,1280794,2019001105996,32508.0,2019012807941,350148,1,2,19040.4,0,0,2,21,1,1,100,0,0,7,71,1,10,18000,1,11
2019,201901,1280949,2019001107885,1393.2,2019012809491,550048,1,1,1393.2,1,0,2,55,1,1,100,0,0,8,81,1,10,72000,1,11
2019,201901,1280949,2019001107885,1393.2,2019012809491,550048,1,2,1393.2,1,0,1,61,1,1,100,0,0,6,63,1,10,40000,2,20
2019,201901,1281104,2019001109865,9597.6,2019012811041,490548,1,1,9442.8,0,0,1,37,6,2,200,0,0,7,71,1,10,10000,1,11
2019,201901,1281259,2019001111839,7120.8,2019012812591,490148,1,1,7120.8,0,0,1,49,3,2,200,0,0,11,115,1,10,19500,1,11
2019,201901,1281259,2019001111839,7120.8,2019012812591,490148,1,2,6966.0,0,0,2,47,6,7,700,1,100,7,71,1,10,48000,1,11
2019,201901,1281413,2019001114088,10836.0,2019012814131,190148,1,1,10990.8,2,2,1,34,1,8,856,4,428,11,114,1,10,62000,1,11
2019,201901,1281568,2019001116219,4953.6,2019012815681,50248,1,1,4953.6,3,0,1,38,1,1,100,1,100,6,63,1,10,85000,2,20
2019,201901,1281568,2019001116219,4953.6,2019012815681,50248,1,2,5108.4,3,0,2,38,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,1281878,2019001120052,15480.0,2019012818781,420048,1,1,15480.0,0,0,2,36,4,1,100,0,0,6,64,1,10,23300,1,11
2019,201901,1281878,2019001120052,15480.0,2019012818781,420048,1,2,28483.2,0,0,1,39,4,7,700,1,100,10,101,1,10,91000,1,11
2019,201901,1282033,2019001122414,9288.0,2019012820331,250148,1,1,9288.0,0,0,1,60,4,1,100,0,0,10,101,1,10,130000,1,11
2019,201901,1282187,2019001124313,25696.8,2019012821871,330248,1,1,25696.8,0,0,1,22,6,1,100,0,0,10,101,1,14,8000,1,12
2019,201901,1282342,2019001126405,5418.0,2019012823421,570048,1,1,5418.0,0,0,2,49,4,1,100,0,0,11,114,1,10,60000,1,11
2019,201901,1282497,2019001128800,14396.4,2019012824971,230148,1,1,14241.6,1,0,2,51,4,2,200,0,0,10,101,1,10,89000,1,11
2019,201901,1282497,2019001128800,14396.4,2019012824971,230148,1,2,27090.0,2,0,2,30,3,2,200,0,0,6,65,1,10,39000,1,11
2019,201901,1282807,2019001133050,8978.4,2019012828071,230148,1,1,8978.4,2,0,1,47,1,6,640,0,0,10,101,1,10,50000,1,11
2019,201901,1282807,2019001133050,8978.4,2019012828071,230148,1,2,7894.8,2,0,2,45,1,6,640,0,0,10,101,1,10,20000,1,11
2019,201901,1282961,2019001135261,18266.4,2019012829611,380248,1,2,15170.4,0,0,1,40,4,1,100,0,0,7,71,1,10,32700,1,11
2019,201901,1283116,2019001137340,6346.8,2019012831161,591648,1,1,6501.6,0,0,1,28,6,1,100,1,100,6,63,1,10,22500,1,13
2019,201901,1283116,2019001137340,6346.8,2019012831161,591648,1,2,12693.6,0,0,1,29,6,1,100,1,100,8,81,1,10,30000,1,13
2019,201901,1283116,2019001137340,6346.8,2019012831161,591648,1,3,16099.2,0,0,1,27,6,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,1283271,2019001139296,16408.8,2019012832711,231348,1,1,16254.0,0,0,2,31,6,1,100,0,0,11,114,1,10,70000,1,11
2019,201901,1283271,2019001139296,16408.8,2019012832711,231348,1,2,19040.4,0,0,1,29,6,1,100,0,0,10,101,1,10,120000,1,11
2019,201901,1283426,2019001141374,9752.4,2019012834261,520348,1,1,9752.4,0,0,2,61,4,1,100,0,0,8,81,1,10,15300,1,11
2019,201901,1283581,2019001143225,31888.8,2019012835811,420048,1,2,32198.4,0,0,2,41,1,1,100,0,0,7,71,1,10,80000,1,11
2019,201901,1283735,2019001145267,13777.2,2019012837351,200148,1,1,13622.4,0,0,2,36,6,1,100,2,200,11,114,1,10,110000,1,11
2019,201901,1284045,2019001149620,7585.2,2019012840451,80048,1,1,7740.0,1,0,1,53,1,1,100,0,0,8,81,1,10,94000,1,11
2019,201901,1284045,2019001149620,7585.2,2019012840451,80048,1,2,4179.6,1,0,2,50,1,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,1284045,2019001149620,7585.2,2019012840451,80048,1,3,2786.4,0,0,2,23,6,1,100,0,0,7,71,1,10,25000,1,11
2019,201901,1284355,2019001154030,8514.0,2019012843551,400048,1,1,8514.0,0,0,1,37,4,1,100,0,0,6,63,1,10,21000,2,20
2019,201901,1284355,2019001154030,8514.0,2019012843551,400048,1,2,4179.6,0,0,2,19,6,1,100,0,0,6,63,1,10,7200,1,11
2019,201901,1284509,2019001156352,9907.2,2019012845091,460448,1,1,9907.2,2,0,1,40,1,1,100,0,0,11,115,1,10,483000,1,11
2019,201901,1284509,2019001156352,9907.2,2019012845091,460448,1,2,10062.0,2,0,2,44,1,1,100,0,0,11,115,1,10,150000,1,11
2019,201901,1284664,2019001158322,28018.8,2019012846641,680648,1,1,28018.8,4,0,1,40,1,1,100,1,100,6,61,1,10,45000,1,11
2019,201901,1284819,2019001160862,57895.2,2019012848191,250648,1,1,57895.2,0,0,1,37,1,2,200,0,0,6,65,1,10,62000,1,11
2019,201901,1285129,2019001165310,6037.2,2019012851291,530848,1,1,6037.2,2,0,1,58,1,1,100,0,0,11,114,1,10,483000,1,11
2019,201901,1285283,2019001167454,15634.8,2019012852831,231348,1,1,15634.8,0,0,1,26,1,1,100,0,0,10,101,1,10,200000,1,11
2019,201901,1285283,2019001167454,15634.8,2019012852831,231348,1,2,15634.8,0,0,2,26,1,1,100,0,0,10,101,1,10,75000,1,11
2019,201901,1285438,2019001169493,8668.8,2019012854381,100048,1,1,8668.8,3,0,2,44,1,1,100,0,0,11,114,1,10,85000,1,11
2019,201901,1285438,2019001169493,8668.8,2019012854381,100048,1,2,10062.0,3,0,1,44,1,1,100,0,0,6,65,1,10,95000,1,11
2019,201901,1285593,2019001171589,16408.8,2019012855931,200348,1,1,16254.0,1,0,1,55,4,1,100,0,0,10,101,1,10,0,1,11
2019,201901,1285903,2019001175837,29102.4,2019012859031,510048,1,1,29102.4,2,0,1,44,1,1,100,0,0,6,63,1,10,100000,1,11
2019,201901,1285903,2019001175837,29102.4,2019012859031,510048,1,2,17802.0,2,0,2,45,1,1,100,0,0,6,63,1,10,18000,1,11
2019,201901,1285903,2019001175837,29102.4,2019012859031,510048,1,3,38080.8,0,0,1,18,6,1,100,0,0,6,63,1,10,22000,1,11
2019,201901,1286212,2019001179822,8668.8,2019012862121,190248,1,1,8823.6,0,0,1,36,6,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,1286367,2019001181954,4644.0,2019012863671,530248,1,1,4644.0,0,0,1,29,1,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,1286367,2019001181954,4644.0,2019012863671,530248,1,3,7740.0,0,0,1,28,6,1,100,0,0,11,114,1,10,110000,1,11
2019,201901,1286367,2019001181954,4644.0,2019012863671,530248,1,4,7740.0,0,0,1,28,6,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,1286677,2019001186000,12848.4,2019012866771,251548,1,1,12848.4,0,0,1,53,1,6,620,0,0,6,64,1,10,0,1,11
2019,201901,1286677,2019001186000,12848.4,2019012866771,251548,1,2,5882.4,0,0,2,56,1,6,663,0,0,10,101,1,10,0,1,11
2019,201901,1286831,2019001188060,7740.0,2019012868311,530848,1,2,7430.4,1,0,1,55,1,1,100,0,0,10,101,1,10,483000,1,11
2019,201901,1286831,2019001188060,7740.0,2019012868311,530848,1,3,6966.0,0,0,2,24,6,1,100,0,0,7,71,1,10,35000,1,11
2019,201901,1286986,2019001190114,3870.0,2019012869861,110048,1,1,4024.8,0,0,2,61,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,1286986,2019001190114,3870.0,2019012869861,110048,1,2,4179.6,0,0,1,59,1,1,100,0,0,6,63,1,10,35000,1,11
2019,201901,1287141,2019001192405,3715.2,2019012871411,190248,1,1,3715.2,0,0,2,51,6,6,685,0,0,10,101,1,12,68000,1,11
2019,201901,1287451,2019001196893,13777.2,2019012874511,251048,1,1,13777.2,0,0,1,55,1,3,304,0,0,11,114,1,10,159000,1,11
2019,201901,1287451,2019001196893,13777.2,2019012874511,251048,1,2,8823.6,0,0,2,55,1,1,100,0,0,10,101,1,10,1500,1,11
2019,201901,1287605,2019001199033,43344.0,2019012876051,540048,1,1,43344.0,3,1,1,34,6,1,100,1,100,3,30,1,10,26000,1,11
2019,201901,1287605,2019001199033,43344.0,2019012876051,540048,1,2,43034.4,3,1,2,29,6,1,100,1,100,6,63,1,10,30000,1,11
2019,201901,1287760,2019001200971,18111.6,2019012877601,200448,1,1,18111.6,0,0,1,55,1,1,100,0,0,10,101,1,10,74000,1,11
2019,201901,1287760,2019001200971,18111.6,2019012877601,200448,1,2,14860.8,0,0,2,57,1,1,100,0,0,7,71,1,10,24000,1,11
2019,201901,1288070,2019001205437,11764.8,2019012880701,530648,1,1,11764.8,1,1,2,31,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,1288070,2019001205437,11764.8,2019012880701,530648,1,2,11455.2,1,1,1,31,1,1,100,0,0,11,115,1,10,60000,1,11
2019,201901,1288225,2019001207637,18576.0,2019012882251,231848,1,1,18576.0,1,0,2,49,3,2,200,0,0,7,71,1,10,25000,1,11
2019,201901,1288379,2019001209813,13932.0,2019012883791,70048,1,1,13932.0,0,0,2,65,4,1,100,0,0,8,81,1,10,40000,1,11
2019,201901,1288534,2019001211972,12229.2,2019012885341,520448,1,1,12074.4,0,0,1,25,2,2,200,0,0,11,114,1,10,37400,1,11
2019,201901,1288844,2019001216300,8823.6,2019012888441,190348,1,2,12384.0,0,0,2,39,6,1,100,0,0,7,71,1,10,61000,1,11
2019,201901,1288999,2019001218360,16408.8,2019012889991,200548,1,1,16408.8,0,0,1,30,6,1,100,0,0,11,114,1,10,18300,1,11
2019,201901,1288999,2019001218360,16408.8,2019012889991,200548,1,2,27864.0,0,0,2,30,6,1,100,0,0,11,114,1,10,14800,1,11
2019,201901,1289153,2019001220284,6501.6,2019012891531,360148,1,1,6501.6,0,0,2,62,4,1,100,0,0,6,63,1,10,38000,1,11
2019,201901,1289308,2019001222406,13932.0,2019012893081,350248,1,1,14086.8,1,0,2,64,4,2,200,0,0,6,65,1,10,47000,1,11
2019,201901,1289308,2019001222406,13932.0,2019012893081,350248,1,2,22600.8,1,0,2,34,6,2,200,0,0,10,101,1,10,38000,1,11
2019,201901,1289463,2019001224451,4489.2,2019012894631,410048,1,1,4489.2,0,0,2,26,1,1,100,0,0,6,63,1,10,17000,1,11
2019,201901,1289463,2019001224451,4489.2,2019012894631,410048,1,2,5108.4,0,0,1,26,1,1,100,0,0,6,65,1,10,24000,1,11
2019,201901,1289618,2019001226559,14860.8,2019012896181,460748,1,1,14860.8,3,0,1,42,1,1,100,1,100,6,63,1,10,79000,1,11
2019,201901,1289773,2019001228709,26316.0,2019012897731,100048,1,2,27090.0,0,0,1,30,6,1,100,0,0,10,101,1,10,30000,2,20
2019,201901,1289773,2019001228709,26316.0,2019012897731,100048,1,3,25232.4,1,1,2,26,6,1,100,0,0,10,101,1,10,36000,1,11
2019,201901,1290082,2019001232706,19969.2,2019012900821,460148,1,1,19969.2,0,0,1,50,5,1,100,1,100,11,115,1,10,483000,1,11
2019,201901,1290392,2019001237119,51858.0,2019012903921,90048,1,1,51858.0,4,1,2,29,1,7,700,1,100,6,64,1,10,10000,1,11
2019,201901,1290392,2019001237119,51858.0,2019012903921,90048,1,2,20433.6,4,1,1,32,1,7,700,1,100,2,23,1,10,36400,1,11
2019,201901,1290856,2019001243444,7430.4,2019012908561,530348,1,1,7430.4,0,0,1,31,1,1,100,0,0,10,101,1,10,48000,1,11
2019,201901,1290856,2019001243444,7430.4,2019012908561,530348,1,2,7275.6,0,0,2,32,1,7,700,0,0,6,63,1,10,11300,1,11
2019,201901,1291011,2019001245341,31579.2,2019012910111,490448,1,1,31579.2,0,0,2,65,1,1,100,0,0,7,71,1,10,48000,1,11
2019,201901,1291011,2019001245341,31579.2,2019012910111,490448,1,2,38235.6,0,0,1,60,1,1,100,0,0,6,65,1,10,16500,2,20
2019,201901,1291166,2019001247513,10836.0,2019012911661,490548,1,1,10990.8,2,2,1,31,1,1,100,0,0,10,101,1,10,200000,1,11
2019,201901,1291321,2019001249695,6966.0,2019012913211,231148,1,3,8049.6,1,0,1,50,4,6,620,0,0,11,115,1,10,0,1,11
2019,201901,1291475,2019001251743,20278.8,2019012914751,330648,1,1,20278.8,0,0,1,27,6,1,100,0,0,10,101,1,10,28200,1,11
2019,201901,1291630,2019001254004,8359.2,2019012916301,190348,1,1,8204.4,2,0,2,53,4,7,700,0,0,11,114,1,10,82000,1,11
2019,201901,1291630,2019001254004,8359.2,2019012916301,190348,1,2,15170.4,0,0,2,25,6,2,200,0,0,8,81,1,10,29000,1,11
2019,201901,1291630,2019001254004,8359.2,2019012916301,190348,1,3,16099.2,0,0,1,23,6,2,200,0,0,7,71,1,10,11000,1,11
2019,201901,1291940,2019001258442,15789.6,2019012919401,470148,1,1,15789.6,0,0,2,23,1,1,100,0,0,10,101,1,10,52000,1,11
2019,201901,1291940,2019001258442,15789.6,2019012919401,470148,1,2,24148.8,0,0,1,26,1,8,801,0,0,11,114,1,10,52000,1,11
2019,201901,1292095,2019001260508,6501.6,2019012920951,50248,1,1,6501.6,2,1,1,28,1,2,200,0,0,6,63,1,10,20000,1,11
2019,201901,1292249,2019001262487,12229.2,2019012922491,410048,1,1,12384.0,2,0,2,42,6,1,100,0,0,7,71,1,10,38000,1,11
2019,201901,1292249,2019001262487,12229.2,2019012922491,410048,1,2,12538.8,0,0,1,21,6,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,1292404,2019001264646,11145.6,2019012924041,330648,1,1,11145.6,1,1,2,23,1,1,100,1,100,0,2,1,10,12500,1,11
2019,201901,1292559,2019001267003,8359.2,2019012925591,190348,1,1,8359.2,0,0,2,61,1,1,100,0,0,6,63,1,10,45000,1,11
2019,201901,1292869,2019001271393,7894.8,2019012928691,640048,1,1,7894.8,1,0,1,48,1,1,100,1,100,6,61,1,10,38400,1,11
2019,201901,1292869,2019001271393,7894.8,2019012928691,640048,1,2,13777.2,1,0,2,45,1,1,100,1,100,10,101,1,10,14000,1,11
2019,201901,1293023,2019001273456,22910.4,2019012930231,460748,1,1,22910.4,0,0,2,42,6,1,100,0,0,10,101,1,10,89000,1,11
2019,201901,1293178,2019001275332,7120.8,2019012931781,460948,1,1,7120.8,0,0,2,62,1,1,100,0,0,11,115,1,10,152000,1,11
2019,201901,1293178,2019001275332,7120.8,2019012931781,460948,1,2,8514.0,0,0,2,52,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,1293333,2019001277093,33591.6,2019012933331,460748,1,1,33746.4,4,1,1,55,1,1,100,1,100,4,40,1,10,51000,1,11
2019,201901,1293333,2019001277093,33591.6,2019012933331,460748,1,2,29566.8,4,1,2,35,1,1,100,1,100,3,30,1,10,0,1,11
2019,201901,1293643,2019001281459,7894.8,2019012936431,460348,1,1,7894.8,0,0,1,63,6,1,100,0,0,11,115,1,10,65000,1,11
2019,201901,1293952,2019001285450,18266.4,2019012939521,480348,1,1,18266.4,0,0,2,31,6,2,200,0,0,8,81,1,10,29000,1,11
2019,201901,1293952,2019001285450,18266.4,2019012939521,480348,1,2,10990.8,1,0,2,64,5,2,200,0,0,6,63,1,10,23000,1,11
2019,201901,1295036,2019001299809,34984.8,2019012950361,590948,1,1,35139.6,3,1,1,39,1,2,200,0,0,11,114,1,10,18700,2,20
2019,201901,1295036,2019001299809,34984.8,2019012950361,590948,1,2,34830.0,3,1,2,39,1,7,700,1,100,6,64,1,10,12000,1,11
2019,201901,1295191,2019001301898,6811.2,2019012951911,530348,1,1,6811.2,0,0,2,45,1,1,100,0,0,11,114,1,10,73000,1,11
2019,201901,1295191,2019001301898,6811.2,2019012951911,530348,1,2,8049.6,0,0,1,46,1,1,100,1,100,10,101,1,10,96000,1,11
2019,201901,1295345,2019001303923,6656.4,2019012953451,660248,1,1,6811.2,2,0,2,53,1,1,100,0,0,7,71,1,10,25000,1,11
2019,201901,1295345,2019001303923,6656.4,2019012953451,660248,1,2,5572.8,2,0,1,53,1,1,100,0,0,7,71,1,10,19000,1,11
2019,201901,1295965,2019001312155,15325.2,2019012959651,460448,1,1,15170.4,0,0,2,27,6,1,100,0,0,10,101,1,10,48000,1,11
2019,201901,1296584,2019001320672,5108.4,2019012965841,461448,1,1,5108.4,1,1,1,29,1,1,100,0,0,11,115,1,10,55000,1,11
2019,201901,1296584,2019001320672,5108.4,2019012965841,461448,1,2,5882.4,1,1,2,29,1,1,100,0,0,11,114,1,10,145000,1,11
2019,201901,1296739,2019001322584,26006.4,2019012967391,630248,1,1,26006.4,3,3,2,30,1,1,100,1,100,8,81,1,10,0,1,11
2019,201901,1296739,2019001322584,26006.4,2019012967391,630248,1,2,29876.4,3,3,1,32,1,1,100,1,100,6,61,1,10,20000,1,11
2019,201901,1297048,2019001326592,14860.8,2019012970481,462748,1,1,14860.8,2,0,2,49,1,1,100,0,0,7,71,1,10,156000,1,11
2019,201901,1297203,2019001328767,8049.6,2019012972031,520348,1,1,8049.6,0,0,1,23,6,1,100,1,100,10,101,1,10,50000,1,11
2019,201901,1297203,2019001328767,8049.6,2019012972031,520348,1,2,7894.8,0,0,2,22,6,1,100,1,100,7,71,1,10,5000,1,11
2019,201901,1297358,2019001330841,29257.2,2019012973581,230548,1,1,29257.2,0,0,1,33,6,1,100,0,0,11,116,1,10,0,1,11
2019,201901,1297513,2019001332852,6811.2,2019012975131,60048,1,1,6656.4,3,1,1,39,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,1297667,2019001334894,11455.2,2019012976671,260048,1,1,11455.2,0,0,2,51,6,1,100,0,0,7,71,1,10,26800,1,11
2019,201901,1297822,2019001337023,12848.4,2019012978221,530748,1,1,12693.6,0,0,1,25,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,1297822,2019001337023,12848.4,2019012978221,530748,1,2,12538.8,0,0,2,25,1,1,100,0,0,10,101,1,10,45000,1,11
2019,201901,1298287,2019001342960,18266.4,2019012982871,340048,1,1,18266.4,0,0,2,60,4,1,100,1,100,6,65,1,10,26000,1,11
2019,201901,1298287,2019001342960,18266.4,2019012982871,340048,1,2,27554.4,0,0,1,56,4,6,685,0,0,6,63,1,10,10000,1,11
2019,201901,1298441,2019001345046,4489.2,2019012984411,150148,1,2,3870.0,0,0,2,40,4,1,100,1,100,8,81,1,10,20000,1,11
2019,201901,1298596,2019001346975,2012.4,2019012985961,490548,1,1,2012.4,0,0,1,39,1,1,100,0,0,7,71,1,10,120000,2,20
2019,201901,1298596,2019001346975,2012.4,2019012985961,490548,1,2,2167.2,0,0,2,45,1,1,100,0,0,10,101,1,10,76000,1,11
2019,201901,1298751,2019001349108,4953.6,2019012987511,231548,1,1,5108.4,0,0,2,34,6,6,640,0,0,11,114,1,10,73000,1,11
2019,201901,1299370,2019001357208,19350.0,2019012993701,360148,1,1,19350.0,1,1,1,30,1,1,100,1,100,10,101,1,10,73000,1,11
2019,201901,1299370,2019001357208,19350.0,2019012993701,360148,1,2,14241.6,1,1,2,31,1,1,100,0,0,10,101,1,10,78000,1,11
2019,201901,1299525,2019001359196,16254.0,2019012995251,320048,1,1,16408.8,0,0,2,52,1,1,100,0,0,6,64,1,10,75000,1,11
2019,201901,1299525,2019001359196,16254.0,2019012995251,320048,1,2,17492.4,0,0,1,47,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,1299680,2019001361362,8204.4,2019012996801,60048,1,1,8049.6,2,2,1,41,1,1,100,0,0,11,114,1,10,0,1,11
2019,201901,1299680,2019001361362,8204.4,2019012996801,60048,1,2,6966.0,2,2,2,41,1,1,100,0,0,11,114,1,10,39000,1,11
2019,201901,1299835,2019001363561,23839.2,2019012998351,470248,1,1,23684.4,0,0,1,35,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,1299835,2019001363561,23839.2,2019012998351,470248,1,2,19814.4,0,0,2,32,1,1,100,0,0,8,81,1,10,45000,1,11
2019,201901,1299989,2019001365671,12693.6,2019012999891,590348,1,1,12538.8,0,0,1,60,1,1,100,1,100,11,115,1,10,38600,1,11
2019,201901,1300144,2019001367746,30805.2,2019013001441,230448,1,1,30805.2,0,0,1,44,1,1,100,1,100,4,40,1,10,15000,1,11
2019,201901,1300299,2019001369989,9133.2,2019013002991,200348,1,1,9133.2,3,1,1,33,1,1,100,0,0,10,101,1,10,120000,1,11
2019,201901,1300454,2019001372437,3250.8,2019013004541,450448,1,1,3250.8,1,0,1,58,1,1,100,0,0,8,81,1,10,60000,1,11
2019,201901,1300454,2019001372437,3250.8,2019013004541,450448,1,3,5572.8,0,0,1,31,6,1,100,0,0,7,71,1,10,15000,1,11
2019,201901,1300609,2019001374627,12074.4,2019013006091,250948,1,2,13467.6,1,0,1,36,1,1,100,1,100,6,64,1,10,0,1,11
2019,201901,1300918,2019001378687,2476.8,2019013009181,210148,1,1,2631.6,2,0,1,43,1,1,100,0,0,10,101,1,10,41600,1,11
2019,201901,1300918,2019001378687,2476.8,2019013009181,210148,1,3,5108.4,0,0,1,19,6,1,100,0,0,6,63,1,10,6800,1,11
2019,201901,1301228,2019001383028,16563.6,2019013012281,330148,1,1,16718.4,2,2,1,34,1,1,100,0,0,11,116,1,10,225000,1,11
2019,201901,1301228,2019001383028,16563.6,2019013012281,330148,1,2,17028.0,2,2,2,30,1,1,100,0,0,11,116,1,10,45000,1,11
2019,201901,1301383,2019001385160,7740.0,2019013013831,190148,1,2,11145.6,5,1,1,51,1,6,669,0,0,11,114,1,10,90000,1,11
2019,201901,1301537,2019001387557,18266.4,2019013015371,591548,1,1,18421.2,2,0,2,33,1,8,802,0,0,7,71,1,10,30000,1,11
2019,201901,1301537,2019001387557,18266.4,2019013015371,591548,1,2,9442.8,2,0,1,34,1,1,100,0,0,6,65,1,10,50000,1,11
2019,201901,1301692,2019001389667,13467.6,2019013016921,470148,1,1,13467.6,0,0,2,27,6,8,801,0,0,11,115,1,10,54000,1,11
2019,201901,1302002,2019001393290,16563.6,2019013020021,232248,1,1,16408.8,0,0,1,53,1,2,200,0,0,7,71,1,10,90000,2,20
2019,201901,1302157,2019001395564,43808.4,2019013021571,300048,1,1,43808.4,0,0,2,56,4,1,100,0,0,6,63,1,10,68000,1,11
2019,201901,1302466,2019001399794,10216.8,2019013024661,190648,1,1,10216.8,3,1,2,34,1,1,100,0,0,10,101,1,10,11000,1,11
2019,201901,1302466,2019001399794,10216.8,2019013024661,190648,1,2,9597.6,3,1,1,40,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,1302621,2019001401931,23994.0,2019013026211,230448,1,1,23839.2,3,0,2,36,6,1,100,0,0,10,101,1,10,26000,1,11
2019,201901,1302776,2019001404140,27554.4,2019013027761,461548,1,1,27554.4,0,0,2,49,3,7,700,4,416,2,22,1,10,17000,1,11
2019,201901,1303240,2019001410376,8514.0,2019013032401,463848,1,1,8359.2,3,1,2,36,1,1,100,1,100,10,101,1,10,55000,1,11
2019,201901,1303240,2019001410376,8514.0,2019013032401,463848,1,2,8204.4,3,1,1,38,1,1,100,1,100,10,101,1,10,101000,1,11
2019,201901,1303705,2019010042919,8359.2,2019013037051,4900349,4,1,8359.2,0,0,1,22,6,1,100,0,0,7,71,1,10,10000,1,11
2019,201901,1304014,2019010087129,8204.4,2019013040141,4900249,4,1,8204.4,0,0,2,22,6,1,100,0,0,7,71,1,10,10000,1,11
2019,201901,1304324,2019010131669,1083.6,2019013043241,500149,4,1,1083.6,0,0,1,18,6,1,100,0,0,6,63,1,10,8000,1,11
2019,201901,1304479,2019000002621,10526.4,2019013044791,1300149,1,1,10681.2,0,0,1,56,4,3,323,0,0,7,71,1,10,48000,1,11
2019,201901,1304633,2019000025823,8514.0,2019013046331,4900249,1,3,12848.4,2,0,1,37,5,1,100,0,0,6,61,1,10,80000,1,11
2019,201901,1304788,2019000044552,2167.2,2019013047881,300149,1,7,4644.0,2,2,1,27,1,1,100,0,0,8,81,1,10,28000,1,11
2019,201901,1304943,2019000065752,6346.8,2019013049431,4900149,1,1,6501.6,3,0,2,52,4,1,100,0,0,10,101,1,10,27000,1,13
2019,201901,1305098,2019000087093,3096.0,2019013050981,2100149,1,1,3096.0,3,0,2,31,1,1,100,0,0,8,81,1,10,20600,1,11
2019,201901,1305098,2019000087093,3096.0,2019013050981,2100149,1,2,3250.8,3,0,1,36,1,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,1305253,2019000107275,18266.4,2019013052531,5300149,1,1,18111.6,1,0,1,49,1,1,100,0,0,10,101,1,10,64000,1,11
2019,201901,1305253,2019000107275,18266.4,2019013052531,5300149,1,2,23994.0,1,0,2,44,1,1,100,0,0,6,64,1,10,30000,1,11
2019,201901,1305407,2019000126960,27399.6,2019013054071,1300149,1,1,27244.8,1,0,2,52,1,1,100,0,0,6,64,1,10,11400,1,11
2019,201901,1305407,2019000126960,27399.6,2019013054071,1300149,1,2,17182.8,1,0,1,59,1,1,100,0,0,8,81,1,10,75000,1,11
